"Basal Exp (GFP, au)","4-OHT Induced Exp (GFP, au)","GZV Induced Exp (GFP, au)","Dual Induced Exp (GFP, au)",No. of Barcodes (basal),No. of Barcodes (4-OHT),No. of Barcodes (GZV),No. of Barcodes (Dual),No. of Binding sites,Binding site pattern,Core prom,Term spacing reporter,Prom. SynTF A,AD SynTF A,IDR SynTF A,ZF Affinity SynTF A,Term spacing SynTF A,Prom. SynTF B,AD SynTF B,IDR SynTF B,ZF Affinity SynTF B,Term spacing SynTF B,Orientation,and_score,or_score
67490.0,127000.0,198000.0,79396.0,1,1,1,1,3,1,1,1,3,4,1,1,1,5,1,1,1,1,1,0.400989898989899,1.1764113201955846
125000.0,13803.0,1670.0,201000.0,3,2,3,4,1,2,1,1,3,4,1,1,1,5,1,1,1,1,1,1.608,0.01336
869.43,5869.9,865.96,18118.0,6,7,6,11,1,1,2,1,3,4,1,1,1,5,1,1,1,1,1,3.0865943201758124,0.9960088793807438
14790.0,23273.0,6484.4,14800.0,6,6,6,6,3,2,2,1,3,4,1,1,1,5,1,1,1,1,1,0.6359300476947536,0.4384313725490196
2786.5,20184.0,839.49,26901.0,4,4,8,8,2,3,2,1,3,4,1,1,1,5,1,1,1,1,1,1.3327883472057076,0.30127041090974344
15550.0,16686.0,10172.0,7662.0,25,26,25,23,3,4,2,1,3,4,1,1,1,5,1,1,1,1,1,0.4591873426824883,0.4927331189710611
340.49,588.89,959.53,397.77,1,1,1,1,3,4,3,1,3,4,1,1,1,5,1,1,1,1,1,0.41454670515773345,1.1682281417956473
23107.0,11431.0,8388.0,13017.0,1,1,1,1,3,4,2,1,4,4,1,1,1,5,1,1,1,1,1,0.5633357856926472,0.36300688103172196
866.66,693.38,920.15,959.53,1,1,1,1,3,1,1,1,3,2,2,2,1,5,1,1,1,1,1,1.0427973699940227,0.800060000461542
3213.4,2795.5,2671.1,1922.2,21,16,20,17,1,2,1,1,3,2,2,2,1,5,1,1,1,1,1,0.598182610319288,0.598182610319288
283.01,486.58,401.83,645.74,18,26,13,18,1,1,2,1,3,2,2,2,1,5,1,1,1,1,1,1.3270993464589584,1.4198438217730822
409.93,751.82,627.9,764.94,4,4,4,4,3,2,2,1,3,2,2,2,1,5,1,1,1,1,1,1.0174509856082572,1.5317249286463541
445.94,484.94,568.62,782.69,4,4,4,4,2,3,2,1,3,2,2,2,1,5,1,1,1,1,1,1.3764728641271853,1.087455711530699
979.91,649.05,955.74,37518.0,50,53,45,46,3,4,2,1,3,2,2,2,1,5,1,1,1,1,1,38.287189639864884,0.6623567470481982
379.68,488.37,564.59,656.35,1,1,1,1,3,2,3,1,3,2,2,2,1,5,1,1,1,1,1,1.162525018154767,1.2862673830594185
2737.0,8394.8,1262.3,6760.9,3,3,3,1,1,2,1,1,1,3,2,2,1,5,1,1,1,1,1,0.8053676085195598,0.4611983924004384
941.35,39384.0,959.53,4333.5,1,1,1,1,3,2,2,1,1,3,2,2,1,5,1,1,1,1,1,0.11003199268738574,1.0193126892229245
649.95,6664.6,729.57,3712.5,2,2,2,1,3,4,2,1,1,3,2,2,1,5,1,1,1,1,1,0.5570476847822825,1.122501730902377
2115.0,58189.0,27589.0,52539.0,3,3,3,3,3,1,1,1,2,2,2,3,1,5,1,1,1,1,1,0.9029026104590214,13.044444444444444
1439.5,79358.0,9005.9,155000.0,10,12,12,10,1,2,1,1,2,2,2,3,1,5,1,1,1,1,1,1.953174223140704,6.256269538034039
374.06,1479.7,518.82,7654.6,24,21,21,21,1,1,2,1,2,2,2,3,1,5,1,1,1,1,1,5.1730756234371835,1.3869967384911512
2151.9,22000.0,1119.3,41522.0,4,4,4,4,3,2,2,1,2,2,2,3,1,5,1,1,1,1,1,1.8873636363636364,0.520144988150007
340.35,57496.0,634.76,59614.0,24,19,26,23,3,4,2,1,2,2,2,3,1,5,1,1,1,1,1,1.036837345206623,1.8650213016012926
1626.6,25280.0,5375.6,46858.0,2,1,2,1,3,1,1,1,1,3,2,4,1,5,1,1,1,1,1,1.8535601265822785,3.3048075740809053
2704.3,8050.6,39013.0,5839.6,14,14,15,9,1,2,1,1,1,3,2,4,1,5,1,1,1,1,1,0.14968343885371543,2.1593758088969417
408.89,872.48,876.99,824.32,7,4,3,10,1,1,2,1,1,3,2,4,1,5,1,1,1,1,1,0.9399423026488329,2.015994521754017
861.78,3116.6,613.2,5096.8,3,4,4,4,3,2,2,1,1,3,2,4,1,5,1,1,1,1,1,1.6353718796123982,0.7115505117315325
326.49,669.69,949.67,827.36,1,1,1,1,1,3,2,1,1,3,2,4,1,5,1,1,1,1,1,0.8712078932681879,2.0511807406046128
454.82,5464.9,680.66,5498.0,34,43,37,46,3,4,2,1,1,3,2,4,1,5,1,1,1,1,1,1.0060568354407218,1.4965480849566861
330.41,379.08,524.97,959.53,2,1,1,1,1,1,3,1,1,3,2,4,1,5,1,1,1,1,1,1.8277806350839094,1.1473018371114674
8232.0,45379.0,1330.1,55950.0,2,2,2,2,1,1,1,1,2,1,1,1,3,5,1,1,1,1,1,1.2329491615064236,0.16157677356656946
4913.4,345.86,713.22,113.78,4,2,2,2,2,4,1,1,4,2,2,1,1,1,2,1,1,1,1,0.02315708063662637,0.02315708063662637
795.72,1499.5,2171.6,179.71,1,1,1,1,2,3,2,1,2,5,2,1,1,1,2,1,1,1,1,0.08275465094860933,0.22584577489569196
959.53,1045.6,959.53,7796.0,1,1,1,1,3,2,2,1,4,1,1,2,1,1,2,1,1,1,1,7.45600612088753,1.0
5512.0,239.27,19021.0,1253.3,14,13,12,13,2,1,3,1,2,2,1,2,1,1,2,1,1,1,1,0.0658903317386047,0.0434089259796807
2786.5,25782.0,68243.0,57807.0,3,7,10,7,3,1,3,1,2,2,1,2,1,1,2,1,1,1,1,0.8470758905675307,9.252467252826126
7568.8,8259.0,10342.0,8405.1,9,9,9,11,1,2,3,1,2,2,1,2,1,1,2,1,1,1,1,0.8127151421388513,1.0911901490328717
4134.8,7332.6,8201.4,23891.0,7,7,12,12,2,3,3,1,2,2,1,2,1,1,2,1,1,1,1,2.9130392372034044,1.7733868627261296
8368.8,3231.1,9783.5,10912.0,2,10,5,5,3,4,3,1,2,2,1,2,1,1,2,1,1,1,1,1.1153472683599939,0.38608880604148743
27424.0,4550.9,43122.0,67642.0,3,4,11,7,3,1,1,1,4,3,1,2,1,1,2,1,1,1,1,1.5686192662677982,0.16594588681446906
2929.4,2240.5,4009.1,4145.7,5,8,5,7,1,2,1,1,4,3,1,2,1,1,2,1,1,1,1,1.0340724850964056,0.7648323888850959
2359.1,2435.4,2786.5,3621.2,1,1,1,1,1,4,1,1,4,3,1,2,1,1,2,1,1,1,1,1.2995514085770679,1.0323428426094698
4053.2,4889.6,3607.9,7153.7,13,11,10,13,2,4,1,1,4,3,1,2,1,1,2,1,1,1,1,1.4630440117801045,0.8901361886904176
869.11,524.66,959.53,1730.7,1,1,1,1,3,1,2,1,4,3,1,2,1,1,2,1,1,1,1,1.803695559284233,0.6036750238749985
8092.0,1709.3,778.26,13886.0,1,3,3,2,3,2,2,1,4,3,1,2,1,1,2,1,1,1,1,1.7160158180919427,0.0961764705882353
8303.6,198000.0,18145.0,162000.0,2,2,2,2,3,1,3,1,1,4,2,2,1,1,2,1,1,1,1,0.8181818181818182,2.185196782118599
7659.0,19979.0,5947.3,35677.0,6,6,6,6,3,1,1,1,4,4,2,2,1,1,2,1,1,1,1,1.7857250112618248,0.7765112939025983
15450.0,95146.0,103000.0,29625.0,28,15,20,17,3,1,1,1,2,5,2,2,1,1,2,1,1,1,1,0.28762135922330095,1.9174757281553398
13467.0,57564.0,8272.9,1524.3,12,9,16,6,1,2,1,1,2,5,2,2,1,1,2,1,1,1,1,0.02648009172399416,0.11318779238137669
58246.0,31195.0,97698.0,68243.0,8,7,8,4,2,3,1,1,2,5,2,2,1,1,2,1,1,1,1,0.6985096931359905,0.5355732582494935
873.86,1392.3,2054.6,183.47,32,25,30,22,2,1,2,1,2,5,2,2,1,1,2,1,1,1,1,0.08929718680035044,0.20995353946856476
2642.7,6153.7,6138.9,4298.5,24,14,24,13,3,3,2,1,2,5,2,2,1,1,2,1,1,1,1,0.698522839917448,1.626556173610323
795.72,1499.5,2171.6,179.71,1,1,1,1,2,1,3,1,2,5,2,2,1,1,2,1,1,1,1,0.08275465094860933,0.22584577489569196
3194.8,6636.9,5633.6,67871.0,7,7,6,6,3,1,1,1,3,5,2,2,1,1,2,1,1,1,1,10.226310476276575,1.7633654688869413
337.03,7603.9,977.51,7953.7,3,4,2,3,3,3,2,1,3,5,2,2,1,1,2,1,1,1,1,1.0460027091361013,2.900364952674836
2849.2,2622.0,4885.9,9332.3,11,8,11,11,2,4,1,1,4,1,1,3,1,1,2,1,1,1,1,1.910047278904603,0.9202583181243859
816.09,407.18,4163.9,5097.1,1,1,1,1,3,1,2,1,4,1,1,3,1,1,2,1,1,1,1,1.2241168135642069,0.49894006788466955
557.26,738.63,816.56,970.35,1,1,1,1,3,2,2,1,4,1,1,3,1,1,2,1,1,1,1,1.1883388850788676,1.32546746581488
839.13,1455.4,3017.9,175000.0,6,7,4,7,3,3,2,1,4,1,1,3,1,1,2,1,1,1,1,57.98734219159018,1.7344154064328532
2735.1,4370.1,8783.2,1465.4,4,12,7,15,2,1,3,1,3,1,2,3,1,1,2,1,1,1,1,0.1668412423718007,0.5357756571971775
959.53,23499.0,58137.0,68243.0,1,1,1,1,3,1,3,1,3,1,2,3,1,1,2,1,1,1,1,1.1738307790219653,24.490114952111973
1558.4,1901.1,4487.0,5241.8,7,7,7,7,2,3,3,1,3,1,2,3,1,1,2,1,1,1,1,1.1682193002005794,1.2199050308008212
345.53,853.71,2786.5,2328.2,1,1,1,1,1,4,3,1,3,1,2,3,1,1,2,1,1,1,1,0.8355284406962138,2.470726130871415
993.47,198000.0,387.21,451.83,4,1,3,3,3,4,3,1,3,1,2,3,1,1,2,1,1,1,1,0.002281969696969697,0.389755100808278
3892.1,3277.9,9197.6,60238.0,4,8,4,6,2,1,1,1,4,1,2,3,1,1,2,1,1,1,1,6.549317213186049,0.8421931605046119
8000.2,14510.0,14800.0,50951.0,6,16,13,7,3,1,1,1,4,1,2,3,1,1,2,1,1,1,1,3.442635135135135,1.8137046573835653
1467.8,994.09,2929.3,4464.1,20,23,25,16,1,2,1,1,4,1,2,3,1,1,2,1,1,1,1,1.5239477008158946,0.6772652949993188
923.98,1016.0,2302.0,826.57,2,4,4,1,1,4,1,1,4,1,2,3,1,1,2,1,1,1,1,0.3590660295395309,0.8945756401653716
2555.2,3002.0,7485.9,17702.0,41,33,33,35,2,4,1,1,4,1,2,3,1,1,2,1,1,1,1,2.3647123258392444,1.1748591108328117
393.82,657.33,935.51,509.21,9,11,12,12,1,1,2,1,4,1,2,3,1,1,2,1,1,1,1,0.5443127278169126,1.2930018790310294
2298.3,964.92,1347.4,734.43,6,7,17,8,3,1,2,1,4,1,2,3,1,1,2,1,1,1,1,0.31955358308314835,0.31955358308314835
971.16,961.9,957.19,3609.2,11,5,14,12,3,2,2,1,4,1,2,3,1,1,2,1,1,1,1,3.716380411054821,0.9856151406565345
502.41,1084.3,1624.2,1362.5,8,6,5,9,3,3,2,1,4,1,2,3,1,1,2,1,1,1,1,0.8388745228420145,2.1581974881073225
2786.5,959.53,410.6,622.71,1,1,1,1,3,1,3,1,4,1,2,3,1,1,2,1,1,1,1,0.22347389197918538,0.14735331060470125
835.6,2416.5,3160.9,4021.0,5,5,5,5,2,1,1,1,4,4,2,3,1,1,2,1,1,1,1,1.2721060457464646,2.8919339396840593
3760.5,36054.0,71334.0,72602.0,1,1,1,1,2,3,1,1,4,4,2,3,1,1,2,1,1,1,1,1.017775534808086,9.587554846429995
1739.4,2674.6,8806.4,936.37,15,10,9,17,2,4,1,1,4,4,2,3,1,1,2,1,1,1,1,0.10632835210755814,0.5383293089571116
896.37,23499.0,717.77,23499.0,1,1,1,1,3,2,2,1,4,4,2,3,1,1,2,1,1,1,1,1.0,0.8007519216395015
330.41,1060.0,2905.6,36294.0,2,5,5,5,3,3,2,1,4,4,2,3,1,1,2,1,1,1,1,12.491051762114537,3.2081353469931293
810.81,767.62,2369.5,13380.0,1,1,1,1,3,3,2,1,5,4,2,3,1,1,2,1,1,1,1,5.646760920025322,0.9467322800656135
1856.4,4343.8,7635.7,68973.0,13,1,1,1,2,1,1,1,4,1,1,4,1,1,2,1,1,1,1,9.032963578977697,2.3399051928463694
4178.3,9822.2,33412.0,80541.0,1,1,1,1,3,1,1,1,4,1,1,4,1,1,2,1,1,1,1,2.4105411229498386,2.350764665055166
1903.6,2223.8,2572.9,8092.0,11,11,11,11,1,2,1,1,4,1,1,4,1,1,2,1,1,1,1,3.145089198958374,1.1682076066400506
1994.0,2531.7,2873.4,7919.5,2,2,2,2,1,4,1,1,4,1,1,4,1,1,2,1,1,1,1,2.7561425488967775,1.2696589769307922
1967.3,15255.0,3004.3,38752.0,1,1,1,1,2,4,1,1,4,1,1,4,1,1,2,1,1,1,1,2.540281874795149,1.527118385604636
8092.0,755.51,720.85,754.76,5,5,11,3,1,1,2,1,4,1,1,4,1,1,2,1,1,1,1,0.09327236777063766,0.08908180919426595
957.03,4747.3,1003.6,8558.4,19,14,14,6,3,2,2,1,4,1,1,4,1,1,2,1,1,1,1,1.802793166642091,1.048660961516358
8291.3,113.78,19600.0,649.01,1,1,1,1,2,1,3,1,2,2,1,4,1,1,2,1,1,1,1,0.033112755102040814,0.013722817893454586
656.62,6275.5,1074.1,11670.0,1,1,1,1,3,4,1,1,5,3,1,4,1,1,2,1,1,1,1,1.8596127798581785,1.6358015290426728
64741.0,25782.0,70908.0,68243.0,4,3,4,3,2,3,3,1,2,4,1,4,1,1,2,1,1,1,1,0.9624160884526428,0.39823295902133116
64202.0,25782.0,57026.0,68243.0,1,1,1,1,2,3,3,2,2,4,1,4,1,1,2,1,1,1,1,1.0629419644247842,0.40157627488240244
22631.0,71499.0,71182.0,3933.0,1,1,1,2,3,1,3,1,2,2,2,4,1,1,2,1,1,1,1,0.055007762346326525,0.17378816667403119
18974.0,8092.0,116000.0,198000.0,2,1,2,1,3,4,3,1,2,2,2,4,1,1,2,1,1,1,1,1.706896551724138,0.4264783387793823
23071.0,959.53,60653.0,49573.0,2,4,6,2,2,1,1,1,4,3,2,4,1,1,2,1,1,1,1,0.8173214845102468,0.041590308179099304
8668.3,1853.6,60225.0,8115.2,2,4,6,3,3,1,1,1,4,3,2,4,1,1,2,1,1,1,1,0.13474802822748028,0.21383662309795462
9752.4,16161.0,32838.0,23442.0,14,11,8,7,2,4,1,1,4,3,2,4,1,1,2,1,1,1,1,0.7138680796638042,1.6571305524793898
535.35,1159.7,1065.4,1292.4,2,2,2,2,3,1,2,1,4,3,2,4,1,1,2,1,1,1,1,1.114426144692593,1.99009993462221
579.96,2669.6,1745.8,542.13,3,3,5,2,3,3,2,1,4,3,2,4,1,1,2,1,1,1,1,0.2030753670961942,0.9347713635423132
7438.6,9548.5,7488.7,46524.0,6,5,4,7,2,1,3,1,1,4,2,4,1,1,2,1,1,1,1,4.87238833324606,1.0067351383324818
10541.0,117000.0,16552.0,135000.0,7,7,7,7,3,1,3,1,1,4,2,4,1,1,2,1,1,1,1,1.1538461538461537,1.570249501944787
8239.7,2025.0,5363.7,18822.0,7,4,8,4,1,2,3,1,1,4,2,4,1,1,2,1,1,1,1,2.2843064674684754,0.2457613748073352
54844.0,113.78,26558.0,65776.0,3,1,6,3,3,4,3,1,1,4,2,4,1,1,2,1,1,1,1,1.1993290059076653,0.002074611625701991
68243.0,113.78,7407.2,22044.0,1,1,1,3,1,2,1,1,1,5,2,4,1,1,2,1,1,1,1,0.3230221414650587,0.0016672772298990373
574.47,2786.5,1785.2,8092.0,1,1,1,1,2,1,2,1,1,5,2,4,1,1,2,1,1,1,1,2.904001435492553,3.1075600118369975
317.14,9354.3,2055.1,12479.0,1,3,2,2,3,3,2,1,1,5,2,4,1,1,2,1,1,1,1,1.3340388912051144,6.480103424355175
14067.0,959.53,52395.0,731.42,7,2,18,4,3,1,1,1,2,5,2,4,1,1,2,1,1,1,1,0.013959728981773068,0.05199545034477856
5598.9,8864.3,7559.4,5522.1,16,6,20,10,1,2,1,1,2,5,2,4,1,1,2,1,1,1,1,0.6229595117493768,0.9862830198789049
16859.0,192000.0,38212.0,826.28,17,1,12,4,2,3,1,1,2,5,2,4,1,1,2,1,1,1,1,0.0043035416666666665,0.04901121062933744
5854.8,13760.0,6245.2,14799.0,4,4,4,3,1,4,1,1,2,5,2,4,1,1,2,1,1,1,1,1.0755087209302325,1.0666803306688528
708.91,915.87,2728.6,1211.9,35,17,39,21,2,1,2,1,2,5,2,4,1,1,2,1,1,1,1,0.44414718170490364,1.2919411490880366
1034.7,2477.8,2813.4,1014.5,21,10,26,14,3,3,2,1,2,5,2,4,1,1,2,1,1,1,1,0.3605957204805573,0.9804774330723881
3744.5,53937.0,34418.0,74813.0,21,26,23,26,3,1,1,1,3,5,2,4,1,1,2,1,1,1,1,1.3870441440940355,9.191614367739351
2642.7,14154.0,3602.7,17792.0,12,17,28,22,1,2,1,1,3,5,2,4,1,1,2,1,1,1,1,1.2570298148933163,1.3632648427744352
726.44,62815.0,10201.0,40950.0,3,6,15,12,2,3,1,1,3,5,2,4,1,1,2,1,1,1,1,0.6519143516675954,14.042453609382742
34587.0,110000.0,8707.1,399.95,1,1,2,1,3,3,1,1,3,5,2,4,1,1,2,1,1,1,1,0.0036359090909090907,0.011563593257582327
2786.5,21038.0,5688.4,67380.0,1,1,2,2,1,4,1,1,3,5,2,4,1,1,2,1,1,1,1,3.2027759292708433,2.0414139601650816
910.38,1547.1,1118.4,5046.9,33,32,27,30,2,1,2,1,3,5,2,4,1,1,2,1,1,1,1,3.262167927089393,1.2284979898503923
435.77,5950.1,889.99,9817.9,35,30,38,41,3,3,2,1,3,5,2,4,1,1,2,1,1,1,1,1.6500394951345354,2.0423388484751133
291.09,3771.1,416.89,2693.1,1,1,1,1,2,1,3,1,3,5,2,4,1,1,2,1,1,1,1,0.7141417623505077,1.432168745061665
959.53,2444.4,959.53,1873.9,6,6,6,6,2,1,2,1,1,2,2,5,1,1,2,1,1,1,1,0.7666093928980527,1.0
6800.8,168000.0,23033.0,167000.0,1,1,1,1,3,2,1,1,3,2,1,1,1,2,2,1,1,1,1,0.9940476190476191,3.38680743441948
8181.9,91977.0,7236.1,193000.0,1,1,2,1,2,3,1,1,3,2,1,1,1,2,2,1,1,1,1,2.098350674625178,0.8844033781884404
6800.8,168000.0,23033.0,167000.0,1,1,1,1,3,4,1,1,3,2,1,1,1,2,2,1,1,1,1,0.9940476190476191,3.38680743441948
946.42,1321.0,746.04,777.77,19,19,19,19,1,1,2,1,3,2,1,1,1,2,2,1,1,1,1,0.5887736563209689,0.7882758183470341
23499.0,23499.0,155000.0,198000.0,1,1,1,1,2,3,1,1,5,1,2,1,1,2,2,1,1,1,1,1.2774193548387096,1.0
568.64,2379.4,7102.4,8866.9,1,1,1,1,3,3,2,1,5,3,2,1,1,2,2,1,1,1,1,1.2484371480063077,4.184369724254362
3421.3,23499.0,8092.0,57556.0,3,3,3,3,1,1,1,1,1,2,1,2,1,2,2,1,1,1,1,2.449295714711264,2.365182825241867
2356.4,2557.4,37282.0,120000.0,1,1,1,1,2,3,1,1,1,3,1,2,1,2,2,1,1,1,1,3.218711442519178,1.0852996095739262
603.44,542.96,3736.6,5915.3,1,1,1,1,2,3,2,1,5,1,2,3,1,2,2,1,1,1,1,1.5830701707434567,0.899774625480578
4370.0,15477.0,11408.0,26711.0,3,6,3,7,1,1,1,1,1,2,2,4,1,2,2,1,1,1,1,1.725851263164696,2.610526315789474
3780.7,38651.0,3858.1,43952.0,7,7,7,7,1,2,1,1,1,2,2,4,1,2,2,1,1,1,1,1.1371503971436703,1.0204723992911366
2786.5,68243.0,3012.0,68243.0,2,2,5,2,3,2,1,1,1,2,2,4,1,2,2,1,1,1,1,1.0,1.0809258926969316
9510.9,41467.0,130000.0,198000.0,8,8,9,11,3,1,1,1,2,1,1,6,1,2,2,1,1,1,1,1.523076923076923,4.359944905319161
7431.6,67253.0,107000.0,167000.0,28,31,32,29,2,3,1,1,2,1,1,6,1,2,2,1,1,1,1,1.560747663551402,9.049599009634534
606.24,8590.0,5198.8,24476.0,12,10,13,12,3,4,2,1,2,1,1,6,1,2,2,1,1,1,1,2.849359720605355,8.575481657429401
7177.2,45379.0,94626.0,189000.0,33,34,29,33,3,1,1,1,1,3,1,6,1,2,2,1,1,1,1,1.9973368841544608,6.322660647606309
9328.3,86447.0,83248.0,181000.0,50,51,49,48,2,3,1,1,1,3,1,6,1,2,2,1,1,1,1,2.0937684361516307,8.924241287265634
128.65,5164.5,5373.3,9435.0,2,2,2,2,3,3,2,1,1,3,1,6,1,2,2,1,1,1,1,1.7559041929540504,40.14380101049358
880.7,9716.8,6878.5,19969.0,60,49,57,63,3,4,2,1,1,3,1,6,1,2,2,1,1,1,1,2.055100444590812,7.810264562280004
830.35,6937.0,8562.0,13072.0,3,3,3,2,3,4,3,1,1,3,1,6,1,2,2,1,1,1,1,1.5267460873627656,8.354308424158488
120000.0,42879.0,122000.0,80650.0,5,5,5,5,3,1,1,1,2,4,1,6,1,2,2,1,1,1,1,0.6610655737704918,0.357325
197000.0,127000.0,117000.0,199000.0,15,16,19,17,2,3,1,1,2,4,1,6,1,2,2,1,1,1,1,1.0101522842639594,0.5939086294416244
23587.0,23604.0,35833.0,25178.0,16,11,15,16,3,4,2,1,2,4,1,6,1,2,2,1,1,1,1,0.7026483967292719,1.0007207359986434
113.78,195000.0,77337.0,187000.0,1,6,1,6,3,1,1,1,3,2,2,6,1,2,2,1,1,1,1,0.958974358974359,679.706451045878
1054.8,25139.0,1055.6,23428.0,1,4,6,4,3,4,2,1,3,2,2,6,1,2,2,1,1,1,1,0.9319384223716138,1.000758437618506
6913.1,7379.2,91080.0,99024.0,6,5,5,7,3,1,1,1,2,4,2,6,1,2,2,1,1,1,1,1.0872200263504612,1.0674227191853147
174000.0,4276.2,3167.9,198000.0,4,3,9,3,2,3,1,1,2,4,2,6,1,2,2,1,1,1,1,1.1379310344827587,0.01820632183908046
639.06,8121.1,31334.0,9205.3,1,2,2,2,3,1,2,1,2,4,2,6,1,2,2,1,1,1,1,0.2937799195761792,12.707883453822804
668.64,9949.3,8260.9,22403.0,21,16,23,13,3,4,2,1,2,4,2,6,1,2,2,1,1,1,1,2.2517162011397787,12.354779851639147
959.53,3914.0,3058.3,20556.0,1,1,1,1,3,4,2,1,5,4,2,6,1,2,2,1,1,1,1,5.251916198262647,3.187289610538493
5103.6,196000.0,8219.7,155000.0,1,1,2,1,3,2,1,1,3,2,1,1,2,2,2,1,1,1,1,0.7908163265306123,1.6105690101105103
7787.9,65899.0,115000.0,181000.0,6,7,5,5,2,3,1,1,3,1,2,1,2,2,2,1,1,1,1,1.5739130434782609,8.461716252134723
419.78,1877.1,3160.2,15679.0,7,7,7,7,2,3,2,1,3,1,2,1,2,2,2,1,1,1,1,4.961394848427315,4.4716279956167515
137.23,3077.0,20193.0,20113.0,6,6,7,7,3,3,2,1,3,1,2,1,2,2,2,1,1,1,1,0.9960382310701729,22.422210886832328
7418.4,60490.0,58391.0,143000.0,8,10,9,9,2,3,1,1,1,3,2,1,2,2,2,1,1,1,1,2.3640271119193255,7.87110428124663
959.53,6452.3,8092.0,11270.0,1,1,1,1,3,3,1,1,1,3,2,1,2,2,2,1,1,1,1,1.3927335640138407,6.724438006107157
5714.9,46235.0,22345.0,178000.0,12,13,12,10,2,4,1,1,1,3,2,1,2,2,2,1,1,1,1,3.8498972639775064,3.909954679871914
959.53,959.53,2786.5,8092.0,1,1,1,1,3,2,2,1,1,3,2,1,2,2,2,1,1,1,1,2.904001435492553,1.0
777.76,1962.0,2817.3,8076.0,2,2,2,2,2,3,2,1,1,3,2,1,2,2,2,1,1,1,1,2.8665743797252685,2.5226290886648837
747.48,2449.8,4022.3,12225.0,14,17,11,15,3,3,2,1,1,3,2,1,2,2,2,1,1,1,1,3.0393058697759985,3.277412104671697
62961.0,190000.0,148000.0,150000.0,25,20,24,25,2,3,1,1,2,2,1,2,2,2,2,1,1,1,1,0.7894736842105263,2.3506615206238783
49022.0,193000.0,184000.0,187000.0,2,4,8,8,2,4,1,1,2,2,1,2,2,2,2,1,1,1,1,0.9689119170984456,3.753416833258537
637.73,1028.5,3721.0,664.25,1,3,1,4,2,3,2,1,2,2,1,2,2,2,2,1,1,1,1,0.17851384036549314,1.0415849967854733
690.07,1231.7,8030.8,69089.0,20,18,17,15,3,3,2,1,2,2,1,2,2,2,2,1,1,1,1,8.603003436768441,1.7848913878302202
2189.5,142000.0,277.57,67560.0,1,1,1,1,3,3,3,1,2,2,1,2,2,2,2,1,1,1,1,0.47577464788732393,0.12677323589860698
8158.7,197000.0,67558.0,172000.0,6,6,8,8,3,2,1,1,3,2,1,2,2,2,2,1,1,1,1,0.8730964467005076,8.280485861718166
21930.0,185000.0,140000.0,199000.0,37,37,43,41,2,3,1,1,3,2,1,2,2,2,2,1,1,1,1,1.0756756756756756,6.383948928408572
20338.0,196000.0,105000.0,104000.0,26,35,31,47,2,4,1,1,3,2,1,2,2,2,2,1,1,1,1,0.5306122448979592,5.11358048972367
13421.0,188000.0,106000.0,168000.0,4,3,3,3,3,4,1,1,3,2,1,2,2,2,2,1,1,1,1,0.8936170212765957,7.898070188510543
500.34,339.29,8515.7,10772.0,8,10,10,9,3,1,2,1,3,2,1,2,2,2,2,1,1,1,1,1.2649576664278919,0.6781188791621698
666.7,10150.0,2818.8,19155.0,10,17,21,17,2,3,2,1,3,2,1,2,2,2,2,1,1,1,1,1.887192118226601,4.227988600569971
767.01,20308.0,8996.8,21450.0,30,55,32,38,3,3,2,1,3,2,1,2,2,2,2,1,1,1,1,1.0562339964545993,11.729703654450397
827.79,23499.0,4672.8,14482.0,1,1,1,1,2,4,2,1,3,2,1,2,2,2,2,1,1,1,1,0.616281543895485,5.644909940927048
512.34,973.22,8736.6,13136.0,1,1,1,1,3,1,3,1,3,2,1,2,2,2,2,1,1,1,1,1.5035597371975367,1.899558886676816
1002.9,19490.0,1779.9,21544.0,2,1,2,1,3,3,3,1,3,2,1,2,2,2,2,1,1,1,1,1.1053873781426373,1.774753215674544
8092.0,6544.9,8092.0,8092.0,1,1,1,1,3,2,2,1,3,1,2,2,2,2,2,1,1,1,1,1.0,0.8088111715274344
959.53,959.53,2786.5,8092.0,1,1,1,1,3,2,2,1,1,3,2,2,2,2,2,1,1,1,1,2.904001435492553,1.0
2271.6,7805.9,8721.3,194000.0,2,2,2,2,3,2,1,1,2,1,1,3,2,2,2,1,1,1,1,22.244390171190076,3.4363004050008805
5372.0,6440.5,182000.0,113000.0,12,10,17,9,2,3,1,1,2,1,1,3,2,2,2,1,1,1,1,0.6208791208791209,1.1989017125837678
13565.0,3205.1,600.69,606.68,7,4,7,7,2,4,1,1,2,1,1,3,2,2,2,1,1,1,1,0.044723921857722074,0.04428234426833764
454.46,330.41,6461.4,6585.5,4,3,3,4,2,3,2,1,2,1,1,3,2,2,2,1,1,1,1,1.0192063639458941,0.7270386832724554
461.71,964.94,1861.6,7193.9,11,13,14,15,3,3,2,1,2,1,1,3,2,2,2,1,1,1,1,3.86436398796734,2.0899265772887747
357.83,446.3,6209.8,4174.2,1,3,3,3,2,4,2,1,2,1,1,3,2,2,2,1,1,1,1,0.6721955618538439,1.2472403096442446
330.41,1687.0,2560.1,19121.0,1,1,1,1,3,3,3,1,2,1,1,3,2,2,2,1,1,1,1,7.468848873090895,5.105777670167368
959.53,17550.0,182000.0,206.68,2,2,2,2,2,3,1,1,3,1,2,3,2,2,2,1,1,1,1,0.0011356043956043957,0.21539712150740467
